file,label,Lines,Contours,Contours Size,Fast
IMG_5296.png,9,443,17422,10,258
IMG_5297.png,9,647,27885,11,359
IMG_5298.png,9,569,21635,11,323
IMG_5299.png,9,545,21530,10,303
IMG_5300.png,9,570,20450,10,326
IMG_5301.png,9,524,18219,9,300
IMG_5302.png,9,499,17489,9,284
IMG_5303.png,9,582,19115,9,353
IMG_5304.png,9,526,15743,9,310
IMG_5305.png,9,440,15917,10,269
IMG_5306.png,9,482,22417,10,273
IMG_5307.png,9,375,17166,11,238
IMG_5308.png,9,455,21243,12,233
IMG_5309.png,9,443,22672,11,238
IMG_5310.png,9,435,18268,11,226
IMG_5311.png,9,392,16401,10,213
IMG_5312.png,9,417,15415,8,215
IMG_5313.png,10,552,17696,10,300
IMG_5314.png,10,530,20677,11,290
IMG_5315.png,10,557,20904,11,301
IMG_5316.png,10,503,21725,11,322
IMG_5317.png,10,567,21407,11,328
IMG_5318.png,10,559,22527,11,320
IMG_5319.png,10,573,21140,10,329
IMG_5320.png,10,734,27810,10,503
IMG_5322.png,10,660,28475,11,408
IMG_5323.png,10,681,28326,11,400
IMG_5324.png,10,643,27038,11,422
IMG_5325.png,10,671,26239,11,434
IMG_5326.png,10,736,30195,11,435
IMG_5327.png,10,712,24801,11,371
IMG_5328.png,10,740,24913,11,417
IMG_5329.png,10,828,29359,11,465
IMG_5330.png,10,624,23562,11,350
IMG_5331.png,10,626,22117,10,386
IMG_5332.png,10,607,21872,10,376
IMG_5333.png,10,583,21752,11,380
IMG_5334.png,10,781,26726,10,608
IMG_5335.png,10,767,25636,10,515
IMG_5336.png,10,710,27059,12,434
IMG_5337.png,10,806,25302,10,426
IMG_5338.png,10,601,22249,10,374
IMG_5339.png,10,686,23198,10,400
IMG_5340.png,10,692,23605,10,416
IMG_5341.png,10,672,23917,10,381
IMG_5342.png,10,760,28218,10,467
IMG_5343.png,10,808,27364,10,481
IMG_5344.png,10,735,26378,11,445
IMG_5345.png,10,716,25258,11,419
IMG_5346.png,10,551,22156,11,322
IMG_5347.png,10,638,25475,11,381
IMG_5348.png,10,618,25007,11,384
IMG_5349.png,10,594,23400,11,370
IMG_5350.png,10,637,24788,11,397
IMG_5351.png,10,614,20263,10,348
IMG_5352.png,10,519,24004,10,298
IMG_5353.png,10,567,24142,11,359
IMG_5354.png,10,592,19467,9,330
IMG_5355.png,10,623,21782,11,293
IMG_5356.png,10,517,22377,11,316
IMG_5357.png,10,526,22028,13,273
IMG_5358.png,10,611,23501,12,342
IMG_5359.png,10,520,24253,11,330
IMG_5360.png,10,534,19614,11,303
IMG_5361.png,10,498,20625,11,310
IMG_5363.png,10,524,22615,12,264
IMG_5364.png,10,549,22037,11,288
IMG_5365.png,10,554,25416,11,366
IMG_5366.png,10,585,26252,11,391
IMG_5367.png,10,578,26365,11,349
IMG_5368.png,10,566,23051,11,341
IMG_5369.png,10,643,20182,10,306
IMG_5370.png,10,570,24474,11,321
IMG_5371.png,10,607,22527,11,321
IMG_5372.png,10,655,25845,11,335
IMG_5373.png,10,584,23898,10,322
IMG_5374.png,10,554,21240,11,298
IMG_5375.png,10,643,25144,12,405
IMG_5376.png,10,582,23722,11,343
IMG_5377.png,10,583,22204,14,273
IMG_5378.png,10,601,22880,10,284
IMG_5379.png,10,584,22270,11,290
IMG_5380.png,10,884,30595,10,587
IMG_5381.png,10,831,31051,10,526
IMG_5382.png,10,835,29599,10,500
IMG_5383.png,10,774,26617,10,427
IMG_5384.png,10,715,27161,10,447
IMG_5385.png,10,719,27462,10,464
IMG_5386.png,10,735,23546,10,338
IMG_5387.png,10,704,24921,11,346
IMG_5388.png,10,769,26831,10,365
IMG_5389.png,10,714,26516,11,362
IMG_5390.png,10,651,21274,8,352
IMG_5391.png,10,689,28176,9,355
IMG_5392.png,10,653,23061,10,335
IMG_5393.png,10,708,25518,11,370
IMG_5394.png,10,643,22546,9,390
IMG_5395.png,10,613,22301,10,347
IMG_5396.png,10,706,22952,9,381
IMG_5397.png,10,799,26507,9,432
IMG_5398.png,10,773,25468,10,421
IMG_5399.png,10,732,25257,10,433
IMG_5400.png,10,803,25364,10,434
IMG_5401.png,10,815,26226,10,442
IMG_5402.png,10,722,25475,10,422
IMG_5403.png,10,810,26126,11,442
IMG_5404.png,10,788,28232,11,440
IMG_5405.png,10,757,29113,12,431
IMG_5407.png,10,782,25326,10,409
IMG_5408.png,10,735,26450,11,412
IMG_5415.png,10,677,21756,10,352
IMG_5416.png,10,716,21413,10,351
IMG_5417.png,10,676,21963,10,341
IMG_5418.png,10,690,21923,10,355
IMG_5419.png,10,656,22817,10,330
IMG_5420.png,10,695,22962,10,354
IMG_5421.png,10,697,24132,10,360
IMG_5422.png,10,638,24201,11,389
IMG_5423.png,10,577,23850,10,321
IMG_5424.png,10,604,20714,10,312
IMG_5425.png,10,637,20597,10,311
IMG_5426.png,10,640,21510,10,344
IMG_5427.png,10,655,21618,11,302
IMG_5428.png,10,595,20803,10,321
IMG_5429.png,10,553,20718,10,299
IMG_5430.png,10,571,23679,10,316
IMG_5431.png,10,604,23379,10,324
IMG_5432.png,10,599,21836,11,317
IMG_5433.png,10,670,23300,11,324
IMG_5434.png,10,615,20676,10,310
IMG_5435.png,10,719,24365,10,374
IMG_5436.png,11,744,24808,12,366
IMG_5437.png,11,887,27233,11,482
IMG_5438.png,11,919,28611,12,491
IMG_5439.png,11,831,28259,11,512
IMG_5440.png,11,917,28557,11,485
IMG_5441.png,11,832,29610,11,523
IMG_5442.png,11,787,29110,11,499
IMG_5443.png,11,794,28493,11,495
IMG_5445.png,11,826,28889,11,491
IMG_5446.png,11,823,28398,12,503
IMG_5447.png,11,811,30042,12,492
IMG_5448.png,11,866,29249,11,481
IMG_5449.png,11,833,29422,11,501
IMG_5450.png,11,846,30238,11,502
IMG_5451.png,11,995,31155,11,538
IMG_5452.png,11,891,30034,11,527
IMG_5453.png,11,995,31180,11,533
IMG_5454.png,11,940,30661,10,535
IMG_5455.png,11,825,26796,9,498
IMG_5456.png,11,823,29072,10,509
IMG_5457.png,11,830,27979,9,467
IMG_5458.png,11,795,28076,10,441
IMG_5459.png,11,808,27613,10,434
IMG_5460.png,11,711,28146,11,411
IMG_5461.png,11,756,26667,11,414
IMG_5462.png,11,759,28898,11,412
IMG_5463.png,11,797,26003,10,420
IMG_5464.png,11,778,22491,10,414
IMG_5465.png,11,698,21485,10,376
IMG_5466.png,11,615,21861,11,342
IMG_5467.png,11,634,22277,11,319
IMG_5471.png,11,603,22678,13,325
IMG_5472.png,11,628,22140,12,309
IMG_5474.png,11,737,24071,13,360
IMG_5475.png,11,658,22860,12,334
IMG_5476.png,11,690,22748,12,386
IMG_5477.png,11,694,25990,11,421
IMG_5478.png,11,886,27346,10,557
IMG_5479.png,11,806,27128,11,448
IMG_5480.png,11,764,25144,9,439
IMG_5481.png,11,762,26698,10,430
IMG_5482.png,11,753,25385,10,383
IMG_5483.png,11,780,26283,10,416
IMG_5484.png,11,670,23345,11,351
IMG_5485.png,11,650,22551,11,337
IMG_5486.png,11,611,22278,11,321
IMG_5487.png,11,680,24038,12,380
IMG_5488.png,11,625,24229,12,359
IMG_5489.png,11,704,23389,11,351
IMG_5490.png,11,644,26095,13,347
IMG_5491.png,11,617,22321,11,319
IMG_5492.png,11,603,22368,11,342
IMG_5493.png,11,656,23746,12,325
IMG_5494.png,11,657,26130,12,365
IMG_5495.png,11,686,24347,11,396
IMG_5496.png,11,765,29416,12,467
IMG_5497.png,11,714,25248,11,401
IMG_5498.png,11,695,24102,11,378
IMG_5499.png,11,628,24085,12,354
IMG_5500.png,11,798,27262,12,496
IMG_5501.png,11,734,28284,12,418
IMG_5502.png,11,745,28440,12,418
IMG_5503.png,11,848,28197,11,470
IMG_5504.png,11,773,25826,11,433
IMG_5505.png,11,787,26808,11,421
IMG_5506.png,11,751,24574,12,341
IMG_5507.png,11,709,23338,11,329
IMG_5508.png,11,696,23532,12,317
IMG_5509.png,11,673,24116,13,336
IMG_5510.png,11,727,22778,13,343
IMG_5511.png,11,605,19188,12,302
IMG_5512.png,11,632,21362,11,315
IMG_5513.png,11,604,22212,12,298
IMG_5514.png,11,601,21921,13,297
IMG_5515.png,11,579,19900,13,267
IMG_5516.png,11,662,21957,12,346
IMG_5517.png,11,702,23798,11,330
IMG_5518.png,11,600,23859,12,315
IMG_5519.png,11,545,21653,12,287
IMG_5520.png,11,607,21786,12,280
IMG_5521.png,11,667,20743,12,294
IMG_5522.png,11,539,17968,10,279
IMG_5523.png,11,558,18071,10,286
IMG_5524.png,11,471,15962,10,238
IMG_5525.png,11,698,22919,11,384
IMG_5526.png,11,776,23224,11,406
IMG_5527.png,11,632,22466,12,340
IMG_5528.png,11,598,21912,11,332
IMG_5529.png,11,679,23531,12,383
IMG_5530.png,11,712,22603,11,424
IMG_5531.png,11,648,23298,11,401
IMG_5532.png,11,642,22714,11,394
IMG_5533.png,11,629,22797,11,375
IMG_5534.png,11,770,24137,12,332
IMG_5535.png,11,656,23680,11,349
IMG_5536.png,11,649,21925,11,364
IMG_5537.png,11,689,27124,12,384
IMG_5538.png,11,727,23100,11,389
IMG_5539.png,11,564,25241,12,338
IMG_5540.png,11,701,28012,12,392
IMG_5541.png,11,612,22631,11,351
IMG_5542.png,11,468,17928,12,249
IMG_5543.png,11,533,23180,13,285
IMG_5545.png,11,555,19304,11,272
IMG_5546.png,11,665,20378,9,324
IMG_5547.png,11,614,20402,11,298
IMG_5549.png,11,658,20322,11,313
IMG_5550.png,11,569,22141,11,269
IMG_5552.png,11,505,17182,9,280
IMG_5553.png,11,531,20271,11,276
IMG_5554.png,11,574,21147,10,305
IMG_5555.png,11,552,19810,10,307
IMG_5558.png,11,557,23735,13,323
IMG_5559.png,11,496,26445,13,272
IMG_5560.png,11,592,24394,12,301
IMG_5561.png,11,679,26454,12,325
IMG_5562.png,11,676,23897,12,342
IMG_5563.png,11,623,25917,12,318
IMG_5565.png,11,657,26284,11,329
IMG_5566.png,11,629,23760,12,317
IMG_5567.png,11,612,25067,12,304
IMG_5568.png,11,656,23216,11,321
IMG_5569.png,11,726,22835,11,324
IMG_5570.png,11,630,26997,13,377
IMG_5571.png,12,694,22391,12,354
IMG_5572.png,12,631,24690,13,346
IMG_5573.png,12,626,23898,13,322
IMG_5574.png,12,651,24901,12,313
IMG_5575.png,12,731,23682,12,352
IMG_5576.png,12,726,27640,13,374
IMG_5577.png,12,586,22834,13,330
IMG_5578.png,12,717,25233,11,389
IMG_5579.png,12,659,24086,12,327
IMG_5580.png,12,735,22949,13,341
IMG_5581.png,12,724,24532,13,351
IMG_5582.png,12,708,24781,13,357
IMG_5583.png,12,727,25634,13,338
IMG_5584.png,12,716,22746,10,355
IMG_5585.png,12,806,24172,10,351
IMG_5586.png,12,738,26093,12,387
IMG_5587.png,12,613,19548,12,300
IMG_5588.png,12,664,22096,12,332
IMG_5589.png,12,712,21731,12,333
IMG_5590.png,12,655,21301,12,331
IMG_5591.png,12,709,21375,12,313
IMG_5592.png,12,652,21770,12,324
IMG_5593.png,12,695,20580,12,313
IMG_5594.png,12,666,19291,12,338
IMG_5595.png,12,659,20383,12,346
IMG_5596.png,12,741,20649,12,330
IMG_5597.png,12,615,18185,12,292
IMG_5598.png,12,752,25164,12,435
IMG_5599.png,12,603,19745,11,342
IMG_5600.png,12,686,22129,12,363
IMG_5601.png,12,681,23684,13,374
IMG_5602.png,12,585,21611,12,326
IMG_5603.png,12,680,20811,12,308
IMG_5604.png,12,713,22643,12,356
IMG_5605.png,12,1041,32518,12,572
IMG_5606.png,12,675,20259,12,341
IMG_5607.png,12,511,21897,13,310
IMG_5608.png,12,664,28032,14,392
IMG_5609.png,12,537,19497,13,296
IMG_5610.png,12,546,20057,13,311
IMG_5611.png,12,556,20724,13,320
IMG_5613.png,12,589,22472,13,312
IMG_5614.png,12,578,20464,14,302
IMG_5615.png,12,567,21994,13,303
IMG_5616.png,12,605,21686,14,310
IMG_5617.png,12,654,19376,11,302
IMG_5618.png,12,540,18485,11,288
IMG_5619.png,12,601,18597,10,326
IMG_5620.png,12,799,25482,11,393
IMG_5621.png,12,743,24527,12,388
IMG_5622.png,12,705,22497,11,377
IMG_5623.png,12,658,21059,10,334
IMG_5624.png,12,609,19142,10,340
IMG_5625.png,12,568,18281,9,298
IMG_5627.png,12,764,24862,12,389
IMG_5628.png,12,739,24224,12,384
IMG_5629.png,12,713,22306,12,339
IMG_5630.png,12,771,22239,12,345
IMG_5631.png,12,651,22439,12,328
IMG_5632.png,12,762,23425,12,352
IMG_5633.png,12,697,23045,12,330
IMG_5634.png,12,657,22554,12,320
IMG_5635.png,12,712,22363,12,327
IMG_5636.png,12,689,21621,12,310
IMG_5637.png,12,697,23371,11,375
IMG_5638.png,12,675,23468,12,356
IMG_5639.png,12,729,23762,12,378
IMG_5640.png,12,739,23936,12,395
IMG_5641.png,12,681,23853,12,362
IMG_5642.png,12,721,25948,12,381
IMG_5643.png,12,652,24681,12,341
IMG_5644.png,12,701,23999,12,359
IMG_5645.png,12,674,24908,12,357
IMG_5646.png,12,623,23891,12,337
IMG_5647.png,12,620,24016,11,326
IMG_5648.png,12,674,22498,12,342
IMG_5650.png,12,710,24977,13,368
IMG_5651.png,12,606,21496,12,332
IMG_5652.png,12,655,22267,11,323
IMG_5656.png,13,789,24406,14,366
IMG_5657.png,13,727,25040,14,382
IMG_5658.png,13,833,26535,14,393
IMG_5659.png,13,820,25722,13,387
IMG_5660.png,13,801,29528,14,398
IMG_5661.png,13,832,25974,13,409
IMG_5662.png,13,780,24058,14,386
IMG_5663.png,13,801,24254,14,387
IMG_5664.png,13,807,22369,12,410
IMG_5665.png,13,836,25071,14,375
IMG_5666.png,13,717,24514,14,375
IMG_5667.png,13,700,21899,13,339
IMG_5668.png,13,712,25331,14,353
IMG_5669.png,13,770,26275,15,354
IMG_5670.png,13,707,25908,15,367
IMG_5671.png,13,682,25450,15,383
IMG_5672.png,13,747,28542,15,388
IMG_5673.png,13,733,24907,14,413
IMG_5674.png,13,848,28297,14,473
IMG_5675.png,13,807,31207,15,467
IMG_5676.png,13,929,30874,14,486
IMG_5677.png,13,910,29640,14,490
IMG_5678.png,13,826,32846,16,487
IMG_5679.png,13,892,32490,15,483
IMG_5680.png,13,893,28675,13,514
IMG_5681.png,13,788,31917,14,377
IMG_5682.png,13,741,28186,13,391
IMG_5683.png,13,747,25800,14,380
IMG_5684.png,13,732,24172,14,394
IMG_5685.png,13,761,28458,15,375
IMG_5686.png,13,720,27934,16,378
IMG_5687.png,13,797,27037,15,367
IMG_5688.png,13,597,23017,14,344
IMG_5689.png,13,695,24360,13,364
IMG_5690.png,13,623,22896,13,332
IMG_5691.png,13,649,22816,13,319
IMG_5692.png,13,659,24333,14,323
IMG_5693.png,13,682,25352,15,385
IMG_5694.png,13,694,24506,14,362
IMG_5695.png,13,653,25588,15,357
IMG_5696.png,13,613,24767,15,398
IMG_5697.png,13,673,24343,14,377
IMG_5698.png,13,746,26114,15,376
IMG_5699.png,13,706,27708,14,402
IMG_5700.png,13,736,27003,16,412
IMG_5701.png,13,751,26799,16,392
IMG_5702.png,13,725,26338,15,398
IMG_5703.png,13,759,27183,14,453
IMG_5704.png,13,725,23248,14,367
IMG_5705.png,13,721,22936,15,351
IMG_5706.png,13,661,22972,14,352
IMG_5707.png,13,669,25173,14,357
IMG_5708.png,13,662,26485,15,339
IMG_5709.png,13,668,24748,15,329
IMG_5710.png,13,651,24251,15,338
IMG_5711.png,13,664,23799,15,340
IMG_5712.png,13,689,26401,15,343
IMG_5713.png,13,689,24646,14,367
IMG_5714.png,13,651,24354,15,355
IMG_5715.png,13,645,24838,14,387
IMG_5716.png,13,703,25070,15,377
IMG_5717.png,13,704,26427,14,358
IMG_5718.png,13,717,26174,15,378
IMG_5719.png,13,891,31726,14,490
IMG_5720.png,13,866,28938,13,473
IMG_5721.png,13,751,25353,13,433
IMG_5722.png,13,770,26798,16,380
IMG_5723.png,13,768,25273,14,409
IMG_5724.png,13,732,27822,16,386
IMG_5725.png,13,672,26257,16,390
IMG_5726.png,13,656,25095,14,378
IMG_5727.png,13,697,25998,13,368
IMG_5728.png,13,647,22177,13,325
IMG_5729.png,13,603,31753,14,309
IMG_5730.png,13,526,28289,12,314
IMG_5731.png,13,636,26765,12,323
IMG_5732.png,13,655,26164,17,338
IMG_5733.png,13,563,27585,17,346
IMG_5734.png,13,535,24585,16,333
IMG_5735.png,13,557,27508,16,281
IMG_5736.png,13,579,27518,18,279
IMG_5737.png,13,666,28991,14,336
IMG_5738.png,13,619,24494,15,303
IMG_5739.png,13,781,27820,13,406
IMG_5740.png,13,730,27510,15,370
IMG_5741.png,13,621,22771,14,319
IMG_5742.png,13,772,29282,15,395
IMG_5743.png,13,864,31110,14,421
IMG_5744.png,13,780,31506,16,403
IMG_5745.png,13,725,27259,15,346
IMG_5746.png,13,733,23040,14,378
IMG_5747.png,13,854,24340,14,407
IMG_5748.png,13,747,24520,16,377
IMG_5749.png,13,772,28793,15,382
IMG_5750.png,13,735,27623,14,370
IMG_5751.png,13,614,24340,14,327
IMG_5752.png,13,746,31457,16,391
IMG_5753.png,13,732,30000,18,384
IMG_5754.png,13,778,28569,15,365
IMG_5755.png,13,752,28489,14,386
IMG_5756.png,13,821,26257,14,378
IMG_5757.png,13,913,31403,15,459
IMG_5758.png,13,828,31186,16,399
IMG_5759.png,13,825,28462,14,409
IMG_5760.png,13,824,28572,15,395
IMG_5761.png,13,828,29858,16,384
IMG_5762.png,13,731,30180,15,371
IMG_5763.png,13,782,28557,14,393
IMG_5764.png,13,743,28621,14,359
IMG_5765.png,13,762,30345,14,382
IMG_5766.png,13,749,27853,15,365
IMG_5767.png,13,706,26905,14,364
IMG_5768.png,13,715,28387,15,359
IMG_5769.png,13,697,27387,14,349
IMG_5770.png,13,828,26295,13,423
IMG_5771.png,13,747,28737,14,366
IMG_5772.png,13,775,30128,15,375
IMG_5773.png,13,758,23614,14,346
IMG_5774.png,13,708,22014,15,338
IMG_5775.png,13,796,27344,14,371
IMG_5776.png,13,749,25996,15,369
IMG_5777.png,13,791,30756,16,415
IMG_5778.png,13,815,30490,14,435
IMG_5779.png,13,747,31866,15,429
IMG_5780.png,13,688,29906,15,408
IMG_5781.png,13,706,28083,16,395
IMG_5782.png,13,651,27131,17,325
IMG_5783.png,13,683,27230,17,309
IMG_5784.png,13,727,27090,16,327
IMG_5785.png,13,732,27994,16,371
IMG_5786.png,13,752,23823,14,364
IMG_5787.png,13,623,25613,15,359
IMG_5788.png,13,663,28565,16,352
IMG_5789.png,13,677,29492,18,380
IMG_5790.png,13,725,27775,15,360
IMG_5791.png,13,673,26477,15,377
IMG_5792.png,13,686,26388,15,353
IMG_5793.png,13,729,23001,14,310
IMG_5794.png,13,776,25877,14,338
IMG_5795.png,13,699,26742,14,334
IMG_5796.png,13,746,28933,16,326
IMG_5797.png,13,710,26963,16,334
IMG_5798.png,13,662,28052,16,331
IMG_5799.png,13,664,27959,17,320
IMG_5800.png,13,664,21920,14,331
IMG_5801.png,13,695,25530,15,338
IMG_5802.png,13,708,27712,15,353
IMG_5803.png,13,646,29131,15,337
IMG_5804.png,13,690,29580,16,375
IMG_5805.png,13,602,23020,15,299
IMG_5806.png,13,635,23421,15,307
IMG_5807.png,13,669,25420,16,303
IMG_5808.png,13,630,23470,14,314
IMG_5809.png,13,640,21691,13,332
IMG_5810.png,13,628,22584,13,326
IMG_5811.png,13,554,23730,15,291
IMG_5812.png,13,722,24612,15,340
IMG_5813.png,13,714,26078,14,356
IMG_5814.png,13,670,28865,16,320
IMG_5815.png,13,710,29640,17,343
IMG_5816.png,13,695,28384,17,343
IMG_5817.png,13,805,28644,15,359
IMG_5818.png,13,755,30774,14,368
IMG_5819.png,13,734,27323,14,371
IMG_5820.png,13,752,26854,12,357
IMG_5821.png,13,794,26319,10,422
IMG_5822.png,13,875,31392,15,464
IMG_5823.png,13,902,28529,13,482
IMG_5824.png,13,945,29544,13,497
IMG_5825.png,13,687,25898,15,375
IMG_5826.png,13,684,28388,14,355
IMG_5827.png,13,841,27952,14,422
IMG_5828.png,14,851,28317,17,398
IMG_5829.png,14,771,24599,13,364
IMG_5830.png,14,784,26087,16,363
IMG_5831.png,14,739,25950,15,362
IMG_5832.png,14,826,27182,14,393
IMG_5833.png,14,717,27124,14,386
IMG_5834.png,14,784,28216,14,351
IMG_5835.png,14,709,27141,14,330
IMG_5836.png,14,734,28367,15,350
IMG_5837.png,14,763,30269,18,346
IMG_5838.png,14,806,28632,16,345
IMG_5839.png,14,773,29457,16,382
IMG_5840.png,14,815,27514,16,384
IMG_5841.png,14,774,30115,17,385
IMG_5842.png,14,786,30759,18,401
IMG_5843.png,14,732,32107,17,420
IMG_5844.png,14,804,28222,16,416
IMG_5845.png,14,873,31053,16,435
IMG_5846.png,14,838,29157,16,421
IMG_5847.png,14,834,31166,17,370
IMG_5848.png,14,787,34493,15,367
IMG_5849.png,14,836,33651,16,368
IMG_5850.png,14,777,33155,16,357
IMG_5851.png,14,783,29095,16,353
IMG_5852.png,14,755,27989,17,343
IMG_5853.png,14,722,30313,14,343
IMG_5854.png,14,780,29544,15,353
IMG_5855.png,14,737,26127,15,373
IMG_5856.png,14,838,29150,15,434
IMG_5857.png,14,899,27323,14,415
IMG_5858.png,14,836,31267,17,407
IMG_5859.png,14,857,30848,14,422
IMG_5860.png,14,909,33119,16,419
IMG_5861.png,14,853,28962,14,401
IMG_5862.png,14,960,31454,15,454
IMG_5863.png,14,771,30072,15,398
IMG_5864.png,14,836,28471,15,383
IMG_5865.png,14,884,28220,14,398
IMG_5866.png,14,808,26146,16,361
IMG_5867.png,14,729,25533,15,319
IMG_5868.png,14,691,26871,17,311
IMG_5869.png,14,788,25917,14,365
IMG_5870.png,14,729,23509,13,343
IMG_5871.png,14,697,28434,14,350
IMG_5872.png,14,641,25130,13,342
IMG_5873.png,14,653,24038,12,332
IMG_5874.png,14,800,28928,15,401
IMG_5875.png,14,819,28728,14,358
IMG_5876.png,14,746,26722,13,386
IMG_5877.png,14,805,31701,17,398
IMG_5878.png,14,812,25562,15,396
IMG_5879.png,14,812,27831,14,382
IMG_5880.png,14,874,30924,12,448
IMG_5881.png,14,974,28368,14,451
IMG_5882.png,14,998,32237,16,461
IMG_5883.png,14,823,27987,16,368
IMG_5884.png,14,795,27870,14,427
IMG_5885.png,14,809,26975,15,408
IMG_5886.png,14,838,26741,14,397
IMG_5887.png,14,750,22962,14,357
IMG_5888.png,14,808,26857,15,400
IMG_5889.png,14,828,27679,14,342
IMG_5890.png,14,738,30673,18,316
IMG_5891.png,14,826,27889,15,374
IMG_5892.png,14,800,25861,15,351
IMG_5893.png,14,788,28118,16,367
IMG_5894.png,14,746,30727,17,378
IMG_5895.png,14,809,26764,13,375
IMG_5896.png,14,772,28520,16,352
IMG_5897.png,14,825,31036,15,408
IMG_5898.png,14,816,28029,15,390
IMG_5899.png,14,776,28554,17,387
IMG_5900.png,14,795,27614,15,371
IMG_5901.png,14,717,23958,15,318
IMG_5902.png,14,744,26153,14,336
IMG_5903.png,14,821,30707,14,399
IMG_5904.png,14,850,31857,15,361
IMG_5905.png,14,767,28757,13,345
IMG_5906.png,14,740,29013,16,367
IMG_5907.png,14,828,28562,16,353
IMG_5908.png,14,734,27700,15,355
IMG_5909.png,14,751,25958,15,345
IMG_5910.png,14,735,25562,15,339
IMG_5911.png,14,780,28594,14,321
IMG_5912.png,14,802,29156,14,362
IMG_5913.png,14,766,29455,14,354
IMG_5914.png,14,804,29971,14,362
IMG_5915.png,14,890,28912,14,393
IMG_5916.png,14,797,29039,14,377
IMG_5917.png,14,746,24787,14,357
IMG_5918.png,14,838,30268,14,410
IMG_5919.png,14,786,30615,14,378
IMG_5920.png,14,872,33391,15,425
IMG_5921.png,14,754,33201,14,404
IMG_5922.png,14,873,31369,14,402
IMG_5923.png,14,972,32349,14,474
IMG_5924.png,14,793,31610,15,406
IMG_5925.png,14,742,33562,16,394
IMG_5926.png,14,765,29463,15,351
IMG_5927.png,14,842,26872,14,412
IMG_5928.png,14,920,29030,15,447
IMG_5929.png,14,897,28002,15,415
IMG_5930.png,14,825,27282,14,420
IMG_5931.png,14,772,30535,15,416
IMG_5932.png,14,966,29229,14,460
IMG_5933.png,14,943,27235,14,406
IMG_5934.png,14,820,31448,17,384
IMG_5935.png,14,987,30173,16,489
IMG_5936.png,14,747,24577,16,333
IMG_5937.png,14,723,25956,15,368
IMG_5938.png,14,838,26417,13,381
IMG_5939.png,14,795,24927,14,393
IMG_5940.png,14,886,26927,14,405
IMG_5941.png,14,720,23518,13,319
IMG_5942.png,14,818,31483,13,400
IMG_5943.png,14,867,34087,18,415
IMG_5944.png,14,791,28955,14,407
IMG_5945.png,14,824,29189,15,432
IMG_5946.png,14,723,26048,15,364
IMG_5947.png,14,718,26698,14,315
IMG_5948.png,14,695,31151,18,358
IMG_5949.png,14,791,30559,15,343
IMG_5950.png,14,837,28672,17,353
IMG_5951.png,14,944,31084,15,366
IMG_5952.png,14,743,29213,16,333
IMG_6184.png,1,44,1918,1,45
IMG_6186.png,1,50,3135,1,87
IMG_6187.png,1,58,3498,1,93
IMG_6188.png,1,60,3855,1,100
IMG_6189.png,1,50,3515,1,90
IMG_6191.png,1,110,8346,1,182
IMG_6192.png,1,121,8782,1,236
IMG_6193.png,1,95,7063,1,167
IMG_6194.png,1,105,7661,1,167
IMG_6195.png,1,111,8348,1,218
IMG_6196.png,1,102,6452,1,146
IMG_6198.png,1,44,2864,1,57
IMG_6202.png,1,109,6720,1,158
IMG_6203.png,1,88,6452,1,165
IMG_6204.png,1,81,5354,1,95
IMG_6205.png,1,82,6018,1,107
IMG_6206.png,1,45,2615,1,72
IMG_6208.png,1,163,10486,3,214
IMG_6209.png,1,127,8622,2,196
IMG_6210.png,1,137,9588,3,197
IMG_6211.png,1,103,8567,3,171
IMG_6212.png,1,178,12411,4,231
IMG_6213.png,1,151,8812,2,189
IMG_6214.png,1,84,6610,2,127
IMG_6215.png,1,90,5242,2,92
IMG_6216.png,1,45,2538,1,42
IMG_6217.png,1,42,3255,2,39
IMG_6219.png,1,55,2729,1,52
IMG_6221.png,1,65,3855,2,73
IMG_6222.png,1,54,2717,1,52
IMG_6223.png,1,118,9385,3,167
IMG_6224.png,1,102,6900,2,109
IMG_6225.png,1,117,8968,4,162
IMG_6226.png,1,192,11527,2,298
IMG_6227.png,1,273,14551,2,420
IMG_6228.png,1,245,12990,2,331
IMG_6229.png,1,187,12958,2,320
IMG_6230.png,1,197,11152,1,305
IMG_6231.png,1,356,16179,1,620
IMG_6232.png,1,103,10560,2,192
IMG_6233.png,1,138,9418,2,220
IMG_6234.png,1,81,7362,1,154
IMG_6235.png,1,113,7829,1,162
IMG_6236.png,1,83,8362,1,150
IMG_6237.png,1,130,11601,1,219
IMG_6238.png,1,68,6484,1,119
IMG_6239.png,1,76,5404,2,136
IMG_6241.png,1,158,11651,1,205
IMG_6242.png,1,245,12765,2,448
IMG_6243.png,1,476,14459,1,796
IMG_6244.png,1,279,10870,1,637
IMG_6245.png,1,210,11706,2,415
IMG_6246.png,1,227,10068,1,438
IMG_6247.png,1,429,17483,1,954
IMG_6248.png,1,72,4752,1,150
IMG_6249.png,1,137,6615,1,282
IMG_6250.png,1,106,7178,1,232
IMG_6251.png,1,185,8508,2,379
IMG_6252.png,1,206,10182,1,407
IMG_6253.png,1,341,17091,2,753
IMG_6254.png,1,193,9441,1,373
IMG_6255.png,1,194,10478,2,397
IMG_6256.png,1,166,9355,1,346
IMG_6257.png,1,276,9502,1,525
IMG_6258.png,1,174,8824,1,335
IMG_6259.png,1,152,7858,1,273
IMG_6260.png,1,450,18001,1,916
